#YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
#yr,mo,dy,hr,mn,deg,T m/s,m/s,m,sec,sec,deg,hPa,degC,degC,degC,nmi,ft
2008,9,30,17,50,353,1.8,2.4,0.29,6.67,4.33,128,1018.2,25.9,26.5,999,99,99
2008,9,30,18,50,290,0.1,0.7,0.33,6.25,4.78,122,1017.4,26.6,27,999,99,99
2008,9,30,21,50,198,1.2,2.2,0.37,6.67,4.77,114,1015.1,27.1,28.1,999,99,99
2008,9,30,22,50,214,4,4.4,0.35,5.88,4.92,112,1014.6,26.6,27.3,999,99,99
2008,9,30,23,50,221,5,5.7,0.32,6.67,4.85,113,1014.4,26.5,26.7,999,99,99
2008,10,1,0,50,227,4.6,5.6,0.31,6.67,3.7,108,1014.8,26.4,26.4,999,99,99
2008,10,1,1,50,231,4.3,4.9,0.42,6.67,3.46,113,1015.3,26.4,26.3,999,99,99
2008,10,1,2,50,353,5.4,6.7,0.36,3.03,3.25,243,1015.7,27.7,26.1,999,99,99
2008,10,1,3,50,6,8.2,9.9,0.36,6.25,3.12,128,1015.7,27.2,26.2,999,99,99
2008,10,1,4,50,13,7.5,8.8,0.55,3.03,3.09,353,1015.8,26.6,26.3,999,99,99
2008,10,1,5,50,23,7.3,8.5,0.62,3.45,3.27,14,1015.6,26.1,26.3,999,99,99
2008,10,1,6,50,27,7.2,8.3,0.55,3.45,3.19,25,1015.7,25.7,26.1,999,99,99
2008,10,1,7,50,31,7.7,8.7,0.55,3.23,3.15,32,1015.5,25.2,26.1,999,99,99
2008,10,1,8,50,39,7.5,8.7,0.58,3.23,3.14,33,1015.5,24.6,26.1,999,99,99
2008,10,1,9,50,50,7,9,0.62,3.57,3.27,35,1015.8,24.5,26.1,999,99,99
2008,10,1,10,50,44,6.5,8.3,0.65,3.57,3.29,42,1016.1,24.3,26.1,999,99,99
2008,10,1,11,50,49,5.8,7.3,0.57,3.85,3.28,50,1016.5,24,26.1,999,99,99
2008,10,1,12,50,48,5.2,6.5,0.56,3.7,3.38,53,1017,23.9,26,999,99,99
2008,10,1,13,50,53,4.2,5.6,0.52,3.85,3.47,61,1017.5,24.2,26,999,99,99
2008,10,1,14,50,48,3.6,4.9,0.4,3.85,3.49,63,1017.6,24.1,25.9,999,99,99
2008,10,1,15,50,28,3.8,4.9,0.43,4.17,3.57,75,1017.6,23.3,26.1,999,99,99
2008,10,1,16,50,27,3.3,4.3,0.51,4,3.72,62,1017.2,23.5,26.2,999,99,99
2008,10,1,17,50,26,2.4,3.4,0.48,4,3.66,76,1016.9,23.8,26.4,999,99,99
2008,10,1,18,50,39,2.7,3.7,0.49,4.35,3.89,75,1016.3,24.1,26.6,999,99,99
2008,10,1,19,50,59,2.8,3.7,0.46,4.35,3.78,72,1015.4,24,26.6,999,99,99
2008,10,1,21,50,77,1.1,2,0.43,4.35,3.9,82,1014.4,24.9,26.7,999,99,99
2008,10,1,22,50,10,7,8.3,0.41,4.55,3.78,87,1014,26.3,26.6,999,99,99
2008,10,1,23,50,6,6.3,7.5,0.53,3.33,3.27,24,1014.3,26.4,26.2,999,99,99
2008,10,2,0,50,355,5.9,7,0.49,3.03,3.29,10,1014.7,26.4,26.1,999,99,99
2008,10,2,1,50,357,6.6,7.5,0.41,2.74,3.18,7,1015.2,26.4,26,999,99,99
2008,10,2,2,50,28,7.4,8.9,0.4,2.74,3,13,1015.6,26.2,25.9,999,99,99
2008,10,2,3,50,33,6.9,8,0.48,2.94,3.02,32,1015.9,25.7,25.9,999,99,99
2008,10,2,4,50,42,6.8,8,0.54,3.23,3.16,37,1015.6,25.5,26,999,99,99
2008,10,2,5,50,48,6.2,7.7,0.5,3.33,3.15,44,1015.3,25.4,26.1,999,99,99
2008,10,2,6,50,51,6.1,7,0.55,3.45,3.27,44,1015,25.2,26.2,999,99,99
2008,10,2,7,50,50,5.7,7.3,0.53,3.7,3.22,47,1014.9,25.1,26.2,999,99,99
2008,10,2,8,50,65,5.7,6.7,0.51,4,3.22,68,1014.6,24.9,26.1,999,99,99
2008,10,2,9,50,68,4,5.4,0.52,3.85,3.28,53,1014.8,24.7,26.1,999,99,99
2008,10,2,10,50,87,3.5,5,0.49,4,3.4,55,1015.2,24.5,26,999,99,99
2008,10,2,11,50,87,2.6,3.5,0.41,4,3.34,60,1015.4,24.5,25.9,999,99,99
2008,10,2,12,50,77,3.3,4.3,0.36,3.85,3.24,79,1015.6,24.5,25.5,999,99,99
2008,10,2,13,50,92,3,4.2,0.34,3.85,3.21,85,1015.9,24.6,25.6,999,99,99
2008,10,2,14,50,69,2.1,3.1,0.35,3.57,3.28,79,1016.5,24.6,25.7,999,99,99
2008,10,2,20,50,147,0.8,2.4,0.32,4.17,3.59,86,1013.9,24.7,27.3,999,99,99
2008,10,2,21,50,171,2.8,4.1,0.29,4.35,3.58,115,1013.4,24.7,27.3,999,99,99
2008,10,2,23,50,176,1.6,2.8,0.27,4.35,3.68,103,1013.6,24.7,26.8,999,99,99
2008,10,3,0,50,163,2.5,3.3,0.29,4.17,3.84,99,1013.6,24.6,26.5,999,99,99
2008,10,3,1,50,166,3.4,4.2,0.29,4,3.87,101,1014,24.7,26.2,999,99,99
2008,10,3,2,50,169,3.3,4.2,0.3,4.55,3.87,103,1014.5,24.7,26.2,999,99,99
2008,10,3,3,50,173,3.4,4.1,0.3,4.35,3.82,103,1014.5,24.6,26.2,999,99,99
2008,10,3,4,50,169,2.8,3.7,0.28,4.35,3.79,101,1014.4,24.6,26.1,999,99,99
2008,10,3,5,50,171,3.9,4.8,0.28,4.55,3.73,107,1014.3,24.5,26.1,999,99,99
2008,10,3,6,50,170,4.4,5.7,0.27,4.55,3.61,101,1014.3,24.5,26,999,99,99
2008,10,3,7,50,170,5.2,6.6,0.29,4.35,3.28,95,1014.1,24.5,26,999,99,99
2008,10,3,8,50,169,5.6,6.4,0.32,2.6,2.98,166,1014,24.6,25.9,999,99,99
2008,10,3,9,50,175,7.2,8.2,0.4,2.6,2.94,178,1013.8,24.6,25.8,999,99,99
2008,10,3,10,50,172,7.1,8.4,0.5,2.86,3.04,167,1014,24.5,25.8,999,99,99
2008,10,3,11,50,171,7.1,8.3,0.56,3.33,3.15,170,1014.3,24.5,25.8,999,99,99
2008,10,3,12,50,174,6.6,7.6,0.59,3.57,3.31,165,1014.8,24.7,25.8,999,99,99
2008,10,3,13,50,177,6,7.6,0.6,3.85,3.42,171,1015.3,25,25.8,999,99,99
2008,10,3,14,50,177,5.6,7.1,0.61,3.85,3.42,171,1016,25.2,25.8,999,99,99
2008,10,3,15,50,180,4.9,5.9,0.64,4,3.46,151,1016.7,25.2,25.9,999,99,99
2008,10,3,18,50,189,3.7,4.9,0.56,3.7,3.51,171,1016,25.4,26.3,999,99,99
2008,10,3,19,50,176,3.8,4.9,0.56,3.85,3.58,153,1015.4,25.5,26.6,999,99,99
2008,10,3,20,50,182,3.3,4.5,0.49,3.85,3.49,157,1015.3,25.5,26.6,999,99,99
2008,10,3,21,50,170,3.9,4.9,0.5,3.7,3.53,163,1015.2,25.6,26.6,999,99,99
2008,10,3,22,50,163,4,4.9,0.46,3.7,3.52,162,1015.2,25.6,26.6,999,99,99
2008,10,3,23,50,162,4,4.8,0.42,3.7,3.5,167,1015.3,25.4,26.5,999,99,99
2008,10,4,0,50,157,4.6,6.3,0.43,3.7,3.49,172,1015.7,25.4,26.3,999,99,99
2008,10,4,1,50,153,4.6,5.7,0.45,3.85,3.35,177,1016.2,25.3,26.2,999,99,99
2008,10,4,2,50,146,5.8,7.3,0.42,4,3.31,150,1016.5,25.3,26.3,999,99,99
2008,10,4,3,50,152,5.8,6.7,0.46,4,3.21,154,1017.1,25.3,26.1,999,99,99
2008,10,4,4,50,156,6.4,8,0.47,3.57,3.14,162,1017,25.2,26.1,999,99,99
2008,10,4,5,50,163,6.3,7.8,0.55,3.33,3.17,158,1016.9,25.2,26,999,99,99
2008,10,4,6,50,166,6.3,7.4,0.56,3.7,3.22,155,1016.9,25.3,26,999,99,99
2008,10,4,7,50,161,5.8,6.8,0.6,3.85,3.29,156,1016.9,25.2,25.8,999,99,99
2008,10,4,8,50,156,6.2,7.5,0.61,3.7,3.35,173,1016.6,25.4,25.9,999,99,99
2008,10,4,9,50,158,6.2,7.3,0.61,3.85,3.38,157,1016.6,25.4,25.9,999,99,99
2008,10,4,10,50,157,6.2,7.5,0.59,4,3.32,152,1016.9,25.5,25.8,999,99,99
2008,10,4,11,50,151,6.1,7.2,0.63,3.85,3.44,159,1017.2,25.5,25.8,999,99,99
2008,10,4,12,50,145,6.1,7.5,0.58,4,3.38,147,1017.5,25.7,25.7,999,99,99
2008,10,4,13,50,146,6.2,7.4,0.61,4.55,3.54,159,1017.9,25.7,25.7,999,99,99
2008,10,4,14,50,142,6.3,7.9,0.64,4.35,3.53,166,1018.5,25.6,25.7,999,99,99
2008,10,4,17,50,133,6.1,8,0.7,4.35,3.57,146,1019.1,25.7,26.1,999,99,99
2008,10,4,18,50,129,6,7.2,0.73,4.35,3.6,158,1018.6,25.7,26.1,999,99,99
2008,10,4,19,50,120,6.7,8.1,0.73,4.55,3.63,159,1017.9,25.7,26.2,999,99,99
2008,10,4,20,50,117,6.1,7,0.69,4.55,3.64,146,1017.6,25.7,26.2,999,99,99
2008,10,4,21,50,110,6.8,8.3,0.7,5,3.64,156,1017.3,25.7,26.2,999,99,99
2008,10,4,22,50,105,7.1,8.7,0.69,5,3.69,156,1017,25.6,26.2,999,99,99
2008,10,4,23,50,107,7.1,8.5,0.82,4.76,3.77,146,1017,25.5,26.1,999,99,99
2008,10,5,0,50,114,7.8,9.8,0.83,5,3.74,147,1017,25.5,26,999,99,99
2008,10,5,1,50,113,8.8,10.3,0.91,4.76,3.81,152,1017.2,25.5,26,999,99,99
2008,10,5,2,50,118,8.7,10.6,0.99,5,3.79,136,1017.4,25.5,25.9,999,99,99
2008,10,5,3,50,132,7.8,9.7,1.06,5,4.03,136,1017.9,25.5,25.9,999,99,99
2008,10,5,4,50,131,7.5,8.9,1.02,5.26,3.94,136,1017.7,25.4,25.8,999,99,99
2008,10,5,5,50,130,8.2,9.9,0.94,5.26,3.84,132,1017.3,25.4,25.8,999,99,99
2008,10,5,6,50,131,8,10.2,0.98,5.26,3.86,134,1017,25.3,25.8,999,99,99
2008,10,5,7,50,127,8.6,9.6,1.04,5,3.89,127,1016.8,25.3,25.8,999,99,99
2008,10,5,8,50,123,7.8,9.2,0.96,5,4.03,131,1016.4,25.4,25.8,999,99,99
2008,10,5,9,50,129,6.7,8.1,1,5.26,4.12,139,1016.5,25.3,25.7,999,99,99
2008,10,5,10,50,133,6.1,7.3,1.03,5.26,4.22,129,1016.5,25.2,25.7,999,99,99
2008,10,5,11,50,136,6.2,7,0.91,5.56,4.14,135,1016.7,25.3,25.7,999,99,99
2008,10,5,12,50,144,4.9,5.8,0.83,5.26,4.09,130,1016.8,25.4,25.7,999,99,99
2008,10,5,13,50,129,7.9,9.2,0.88,5.26,4.05,135,1017,25.5,25.7,999,99,99
2008,10,5,14,50,124,7.9,9.5,0.93,5.26,4,136,1017.3,25.5,25.7,999,99,99
2008,10,5,15,50,123,7.5,9.1,1.08,5.26,4.2,130,1017.3,25.6,25.8,999,99,99
2008,10,5,17,50,111,6.6,7.8,1,5.56,4.04,136,1016.8,25.5,26,999,99,99
2008,10,5,18,50,114,6.7,7.7,0.99,5.88,4.12,131,1016.1,25.7,26.1,999,99,99
2008,10,5,19,50,111,6.7,7.8,1.03,5,4.2,131,1015.2,25.7,26.1,999,99,99
2008,10,5,20,50,116,6,6.8,0.92,5.26,4.09,138,1014.6,25.6,26.2,999,99,99
2008,10,5,21,50,107,5.5,6.5,0.95,5,4.25,141,1014.2,25.6,26.2,999,99,99
2008,10,5,22,50,98,6.4,7.2,0.96,5.26,4.23,131,1013.9,25.3,26.1,999,99,99
2008,10,5,23,50,108,6.5,7.5,0.89,5,4.13,122,1013.8,25.3,26.1,999,99,99
2008,10,6,0,50,103,7.1,8.1,0.92,5.26,4.08,128,1013.7,25.2,26,999,99,99
2008,10,6,1,50,110,6.1,7,0.98,5.56,4.21,138,1014.1,25.5,26,999,99,99
2008,10,6,2,50,120,6.7,7.7,1.06,5.56,4.34,141,1014,25.8,25.9,999,99,99
2008,10,6,3,50,119,7.4,8.4,1.02,5.88,4.32,112,1013.7,25.7,25.9,999,99,99
2008,10,6,4,50,116,7.2,8.5,1.02,6.25,4.47,119,1013.2,25.6,25.9,999,99,99
2008,10,6,5,50,110,5.8,7,1.01,6.25,4.32,113,1013,25.6,25.8,999,99,99
2008,10,6,6,50,127,8.2,9.6,0.99,5.56,4.23,107,1012.6,25.8,25.8,999,99,99
2008,10,6,7,50,125,6.9,8.3,1.06,5.88,4.11,120,1012.3,25.5,25.8,999,99,99
2008,10,6,8,50,132,6.8,8.1,1.05,5.88,4.2,119,1011.8,25.6,25.7,999,99,99
2008,10,6,9,50,145,7.4,8.6,1.14,5.56,4.26,103,1011.5,25.8,25.7,999,99,99
2008,10,6,10,50,150,7.6,9.7,1.24,5.56,4.45,103,1011.9,26,25.7,999,99,99
2008,10,6,11,50,155,7.7,9.1,1.33,5.26,4.47,110,1012.2,26,25.7,999,99,99
2008,10,6,12,50,150,7.4,9.1,1.52,6.25,4.88,108,1012.5,26.1,25.7,999,99,99
2008,10,6,13,50,148,8.1,9.7,1.41,6.25,4.69,123,1012.8,26.2,25.7,999,99,99
2008,10,6,14,50,153,6.3,7.5,1.47,5.88,4.75,110,1013.5,26.2,25.8,999,99,99
2008,10,6,17,50,153,5.2,5.9,1.33,6.25,4.94,103,1013.6,26.4,26.1,999,99,99
2008,10,6,19,50,146,4.3,5.4,1.4,6.67,5.12,120,1012.6,26.4,26.3,999,99,99
2008,10,6,20,50,139,4.4,5.1,1.19,7.14,4.86,120,1012,26.4,26.4,999,99,99
2008,10,6,21,50,137,4.2,4.9,1.27,6.25,4.96,127,1011.9,26.4,26.5,999,99,99
2008,10,6,22,50,143,4,4.9,1.1,5.88,4.67,143,1012.1,26.5,26.7,999,99,99
2008,10,6,23,50,142,4.6,5.3,1.01,5.88,4.79,141,1012.5,26.4,26.6,999,99,99
2008,10,7,0,50,141,4.7,5.6,1.05,5.88,4.73,134,1012.8,26.3,26.5,999,99,99
2008,10,7,1,50,131,6.2,7.1,0.98,5.26,4.67,138,1013.3,26.2,26.4,999,99,99
2008,10,7,2,50,126,5.5,6.4,0.97,5.56,4.65,136,1013.9,26.2,26.3,999,99,99
2008,10,7,3,50,132,4.7,5.6,0.89,5.26,4.53,172,1014.2,26.2,26.3,999,99,99
2008,10,7,4,50,134,5.3,6.1,0.88,5.56,4.5,172,1014.1,26.2,26.1,999,99,99
2008,10,7,5,50,137,6.4,7.3,0.91,5.26,4.53,186,1013.7,26.2,26.1,999,99,99
2008,10,7,6,50,148,6.1,7.1,0.86,4.76,4.43,150,1013.7,26.2,26.1,999,99,99
2008,10,7,7,50,172,3.4,4.3,0.9,5.56,4.54,188,1014.2,26.2,26,999,99,99
2008,10,7,8,50,171,3.7,4.3,0.9,5.26,4.45,143,1014,26.2,26,999,99,99
2008,10,7,9,50,185,2.3,2.8,0.81,5,4.49,172,1014.1,26.2,25.9,999,99,99
2008,10,7,10,50,157,3.3,3.8,0.88,5,4.56,160,1014.5,26.1,25.8,999,99,99
2008,10,7,11,50,155,5.5,6.4,0.82,5,4.47,183,1014.4,26.2,25.8,999,99,99
2008,10,7,12,50,160,5.3,6.2,0.82,5.88,4.47,161,1014.9,26.1,25.9,999,99,99
2008,10,7,13,50,182,4.8,5.9,0.81,5.56,4.44,158,1015.3,26.3,25.9,999,99,99
2008,10,7,14,50,206,2.6,3.2,0.76,7.69,4.31,120,1015.9,26.3,25.9,999,99,99
2008,10,7,15,50,1,10.6,13,0.75,7.69,4.45,111,1016.3,22.5,26,999,99,99
2008,10,7,16,50,349,5,5.9,0.89,3.7,3.67,341,1016.2,22.1,26,999,99,99
2008,10,7,17,50,277,2,3.6,0.76,5,3.81,167,1015.7,23.5,26.2,999,99,99
2008,10,7,18,50,306,3.7,5.2,0.66,7.69,4.2,125,1015.9,24.3,26.4,999,99,99
2008,10,7,22,50,118,1,1.4,0.48,5.56,4.75,171,1014.2,25.7,26.6,999,99,99
2008,10,7,23,50,129,0.3,1.1,0.5,4.76,4.74,189,1013.8,25.5,26.6,999,99,99
2008,10,8,0,50,228,1.3,1.8,0.49,6.67,4.56,103,1014.2,25.4,26.4,999,99,99
2008,10,8,1,50,345,6.1,8.5,0.48,4.55,4.56,213,1015,26.2,26.4,999,99,99
2008,10,8,2,50,343,8.9,10.6,0.52,4.55,3.55,201,1015.8,26.2,26.2,999,99,99
2008,10,8,3,50,349,9.8,11.3,0.95,3.85,3.65,319,1016.2,25.3,26.1,999,99,99
2008,10,8,4,50,357,10.9,13.6,0.95,4.17,3.58,353,1016.6,25,25.9,999,99,99
2008,10,8,5,50,1,9.3,10.7,0.94,4.17,3.56,18,1016.6,24,25.8,999,99,99
2008,10,8,6,50,4,8.9,10.7,0.82,3.85,3.49,30,1016.5,23.7,25.8,999,99,99
2008,10,8,7,50,350,7.2,8.8,0.76,3.7,3.33,35,1016.3,23.4,25.7,999,99,99
2008,10,8,8,50,349,6.9,9.1,0.62,3.7,3.24,39,1016.1,23,25.6,999,99,99
2008,10,8,9,50,359,4.5,5.6,0.53,3.45,3.19,44,1016.1,22.6,25.5,999,99,99
2008,10,8,10,50,353,5.9,7.2,0.43,3.13,3.13,12,1016.2,22.6,25.4,999,99,99
2008,10,8,11,50,346,5.4,6.3,0.38,2.86,3.05,348,1016.8,21.6,25.3,999,99,99
2008,10,8,12,50,345,4.9,6.3,0.42,2.94,3.1,343,1017.2,21.3,25.3,999,99,99
2008,10,8,13,50,338,4.8,6.3,0.42,2.94,3.21,330,1017.6,21.1,25.2,999,99,99
2008,10,8,14,50,329,4.9,6.2,0.37,2.86,3.14,335,1018.1,21.3,25.1,999,99,99
2008,10,8,15,50,323,4.9,7.1,0.36,2.6,3.05,348,1018.3,21.6,25.2,999,99,99
2008,10,8,16,50,332,4.9,6.7,0.36,6.67,3.15,123,1018.1,21.8,25.3,999,99,99
2008,10,8,17,50,349,4.5,6.6,0.36,2.47,2.98,344,1017.8,21.9,25.4,999,99,99
2008,10,8,19,50,349,2.1,3,0.37,2.74,3.12,16,1016.1,22.6,25.7,999,99,99
2008,10,8,21,50,11,2.2,3.5,0.29,7.14,3.22,153,1014.5,24.1,26,999,99,99
2008,10,8,22,50,2,3.4,4.4,0.29,6.25,3.25,115,1014.4,24.9,26,999,99,99
2008,10,8,23,50,7,5.9,6.8,0.33,2.86,2.99,29,1014.2,25.3,25.9,999,99,99
2008,10,9,0,50,1,6.3,7.4,0.4,2.94,2.99,21,1014.4,25.5,25.7,999,99,99
2008,10,9,1,50,6,5.2,6.1,0.39,2.94,3.1,13,1015.2,25.4,25.6,999,99,99
2008,10,9,2,50,19,5.8,7,0.39,2.74,3.1,25,1015.4,25,25.5,999,99,99
2008,10,9,3,50,14,6.6,8,0.42,2.86,3.1,33,1015.3,25,25.5,999,99,99
2008,10,9,4,50,40,5.7,6.8,0.42,2.94,3.1,44,1015.2,24.9,25.3,999,99,99
2008,10,9,5,50,38,5.7,6.9,0.37,6.25,3.19,140,1014.9,24.7,25.3,999,99,99
2008,10,9,6,50,47,4.7,5.8,0.36,6.67,3.07,135,1014.9,24.4,25.2,999,99,99
2008,10,9,7,50,42,4,5.2,0.35,6.67,3.17,120,1015,24.1,25.1,999,99,99
2008,10,9,8,50,45,4.7,5.6,0.27,5.26,3.36,130,1014.6,23.9,25,999,99,99
2008,10,9,9,50,44,5.8,7.1,0.3,5.88,3.06,126,1014.6,23.1,25,999,99,99
2008,10,9,10,50,60,4.7,5.6,0.36,6.25,3.06,133,1014.9,23.5,24.9,999,99,99
2008,10,9,11,50,74,4,5.4,0.38,3.45,3.28,68,1015.6,23.5,24.9,999,99,99
2008,10,9,12,50,83,3.8,5.4,0.37,3.45,3.41,64,1015.7,23.4,24.9,999,99,99
2008,10,9,13,50,81,5.2,6.8,0.36,3.7,3.43,72,1016.1,23.3,24.8,999,99,99
2008,10,9,14,50,84,4.5,5.8,0.37,3.7,3.32,62,1016.6,23.1,24.9,999,99,99
2008,10,9,15,50,70,4.1,4.9,0.37,3.45,3.29,61,1016.6,22.9,25.1,999,99,99
2008,10,9,16,50,69,4.2,5.4,0.37,3.7,3.31,65,1016.4,22.7,25.3,999,99,99
2008,10,9,17,50,71,4.3,5.6,0.39,3.7,3.52,66,1016.2,22.7,25.5,999,99,99
2008,10,9,19,50,65,3.2,4.5,0.42,3.85,3.5,77,1014.6,22.5,25.9,999,99,99
2008,10,9,20,50,78,3.6,4.9,0.42,4.17,3.44,83,1014,22.6,26,999,99,99
2008,10,9,21,50,80,3.9,5.1,0.46,4,3.58,82,1013.6,22.8,26.1,999,99,99
2008,10,9,22,50,86,4.1,5.5,0.47,4,3.64,87,1013.5,22.9,26,999,99,99
2008,10,9,23,50,98,4.5,6.1,0.47,4,3.64,86,1013.5,22.7,25.7,999,99,99
2008,10,10,0,50,98,4.9,6.2,0.4,3.85,3.49,79,1013.6,22.8,25.6,999,99,99
2008,10,10,1,50,106,4.9,6,0.4,4,3.4,88,1014,23.2,25.4,999,99,99
2008,10,10,2,50,118,4.8,5.6,0.41,4,3.47,87,1014.3,23.1,25.4,999,99,99
2008,10,10,3,50,119,4.6,5.7,0.44,4.17,3.53,79,1014.3,23.2,25.2,999,99,99
2008,10,10,4,50,128,4.6,6.4,0.4,4.17,3.4,74,1014.3,23.3,25.2,999,99,99
2008,10,10,5,50,143,4.4,5.6,0.39,4.17,3.34,87,1014.1,23.3,25.1,999,99,99
2008,10,10,6,50,140,4.5,6,0.38,4,3.4,76,1013.9,23.3,25.1,999,99,99
2008,10,10,7,50,133,5.1,6.3,0.37,4,3.31,88,1013.5,23.3,25,999,99,99
2008,10,10,8,50,133,5.3,6.2,0.4,4,3.38,87,1013.3,23.4,25,999,99,99
2008,10,10,9,50,128,6.3,7.6,0.41,2.74,3.2,136,1012.9,23.5,24.9,999,99,99
2008,10,10,10,50,132,5.7,6.9,0.48,2.94,3.12,127,1013.3,23.8,24.9,999,99,99
2008,10,10,11,50,135,5.6,6.7,0.5,3.33,3.25,119,1013.8,23.8,24.8,999,99,99
2008,10,10,12,50,123,4.1,5.1,0.47,3.57,3.41,132,1014.1,23.9,24.8,999,99,99
2008,10,10,13,50,127,5.2,6.4,0.5,3.45,3.4,120,1014.7,24.3,24.9,999,99,99
2008,10,10,14,50,126,4.8,5.6,0.47,3.45,3.47,126,1015.1,24.4,25,999,99,99
2008,10,10,16,50,137,3.8,5.1,0.47,3.45,3.51,124,1015.5,24.5,25.1,999,99,99
2008,10,10,17,50,129,4,5,0.44,3.85,3.51,119,1015.1,24.4,25.3,999,99,99
2008,10,10,19,50,143,2.1,2.8,0.4,3.85,3.57,127,1014.3,24.6,25.7,999,99,99
2008,10,10,20,50,122,2.5,3.1,0.39,3.7,3.6,118,1014.2,24.7,25.9,999,99,99
2008,10,10,21,50,118,4.6,5.5,0.39,3.7,3.68,131,1013.9,24.7,25.9,999,99,99
2008,10,10,22,50,112,4.1,5,0.42,3.57,3.48,113,1014,24.8,25.8,999,99,99
2008,10,10,23,50,105,4.6,5.9,0.43,3.7,3.34,128,1014.1,24.7,25.7,999,99,99
2008,10,11,0,50,118,5.4,6.7,0.43,3.33,3.28,115,1014.2,24.8,25.6,999,99,99
2008,10,11,1,50,117,5.6,7,0.52,3.7,3.35,112,1014.6,24.8,25.5,999,99,99
2008,10,11,2,50,114,6.5,8.2,0.58,3.13,3.25,131,1014.9,24.9,25.5,999,99,99
2008,10,11,3,50,117,7.1,8.3,0.63,3.45,3.23,108,1015,24.9,25.4,999,99,99
2008,10,11,4,50,127,6.7,8.2,0.65,3.45,3.36,110,1015,24.8,25.4,999,99,99
2008,10,11,5,50,133,6.5,8.1,0.67,3.7,3.39,120,1014.8,24.8,25.2,999,99,99
2008,10,11,6,50,137,6.8,8,0.69,4,3.54,125,1014.7,24.7,25.1,999,99,99
2008,10,11,7,50,128,7.2,8.8,0.79,4,3.67,111,1014.7,24.7,25,999,99,99
2008,10,11,8,50,131,6,7.2,0.75,4.17,3.73,97,1014.7,24.6,25,999,99,99
2008,10,11,9,50,134,5.3,7.1,0.79,4.55,3.78,100,1014.7,24.6,24.9,999,99,99
2008,10,11,10,50,134,4.8,5.7,0.73,4.35,3.71,104,1015.1,24.7,24.9,999,99,99
2008,10,11,11,50,118,3.8,4.7,0.66,4.55,3.77,98,1015.6,24.7,24.9,999,99,99
2008,10,11,12,50,110,4.5,5.4,0.61,4.76,3.76,104,1016,24.8,24.9,999,99,99
2008,10,11,13,50,109,4.2,5,0.6,4.55,3.72,102,1016.7,25,24.8,999,99,99
2008,10,11,14,50,106,4.8,5.7,0.62,4.17,3.67,101,1017.1,25,24.8,999,99,99
2008,10,11,15,50,108,4.9,6,0.55,4,3.6,100,1017.4,25,24.9,999,99,99
2008,10,11,18,50,93,5.9,6.8,0.57,4.17,3.43,96,1016.4,25.1,25.3,999,99,99
2008,10,11,19,50,97,6,7.3,0.64,4,3.42,112,1016,25.1,25.4,999,99,99
2008,10,11,20,50,94,6.3,7.7,0.61,4,3.46,107,1015.5,25,25.5,999,99,99
2008,10,11,21,50,98,7.5,8.8,0.62,3.85,3.32,90,1015.1,25.1,25.6,999,99,99
2008,10,11,22,50,85,8.7,10,0.8,3.7,3.4,96,1014.8,24.7,25.7,999,99,99
2008,10,11,23,50,87,8.7,10.6,0.89,4.17,3.5,80,1014.8,24.7,25.6,999,99,99
2008,10,12,0,50,94,8.1,9.7,0.94,4.17,3.6,82,1015.1,24.8,25.5,999,99,99
2008,10,12,1,50,90,8.4,9.8,0.91,4.35,3.69,98,1015.3,24.8,25.6,999,99,99
2008,10,12,2,50,108,8.3,9.8,0.94,4.55,3.75,106,1015.8,24.9,25.7,999,99,99
2008,10,12,3,50,106,7.4,8.4,0.84,4.55,3.71,105,1015.9,24.9,25.6,999,99,99
2008,10,12,4,50,111,7.2,8.7,0.82,4.35,3.65,111,1015.9,24.9,25.6,999,99,99
2008,10,12,5,50,118,7.8,9.3,0.87,4.55,3.73,111,1015.4,25.1,25.6,999,99,99
2008,10,12,6,50,121,7.3,8.5,0.92,4.55,3.86,106,1015.1,25.2,25.6,999,99,99
2008,10,12,7,50,119,6.6,8,0.91,4.35,3.79,109,1015,25.2,25.6,999,99,99
2008,10,12,8,50,115,5.2,6,0.95,5,4.03,137,1014.7,25.2,25.5,999,99,99
2008,10,12,9,50,106,7.2,8.9,0.94,5,3.96,123,1014.2,25.2,25.5,999,99,99
2008,10,12,10,50,135,5.6,6.4,1.04,4.76,4.06,127,1014.6,25.3,25.4,999,99,99
2008,10,12,11,50,137,5.3,6.1,0.99,5.26,4.15,133,1015,25.3,25.4,999,99,99
2008,10,12,12,50,140,5.5,6.6,1,5,4.16,126,1015.2,25.5,25.4,999,99,99
2008,10,12,13,50,124,5.3,6.3,0.98,5,4.16,126,1015.5,25.6,25.4,999,99,99
2008,10,12,14,50,120,6,7.1,0.95,5.26,4.08,117,1016,25.7,25.5,999,99,99
2008,10,12,17,50,101,5.4,6.5,1.12,5.56,4.51,103,1016,25.8,25.9,999,99,99
2008,10,12,18,50,94,5.7,6.6,1.06,5.88,4.38,100,1015.4,25.8,26,999,99,99
2008,10,12,19,50,103,6.1,7.2,1.11,5.56,4.53,104,1014.8,25.8,26.1,999,99,99
2008,10,12,20,50,107,6.5,7.5,1.18,5.56,4.49,114,1014.6,25.9,26.1,999,99,99
